atoll,year,month,sum,mean,std,median
Puka_Puka,2015,5,1645.094284376928,27.882953972490306,0.023281729724087135,27.881679732352495
Puka_Puka,2015,6,1605.6726188877865,27.21479015064045,0.03309828779137117,27.222113706171513
Puka_Puka,2015,7,1571.8017296535627,26.640707282263776,0.06431881184448884,26.64154702158911
Puka_Puka,2015,8,1551.4803261698355,26.296276714742973,0.0420437496727714,26.285893032061203
Puka_Puka,2015,9,1580.6335421396152,26.79039901931551,0.02738367930553136,26.78725110526596
Puka_Puka,2015,10,1619.60716103177,27.450968831046946,0.1146820119645936,27.493327339845045
Puka_Puka,2015,11,1637.9831926492707,27.762426994055435,0.13115696744674865,27.72399495382394
Puka_Puka,2015,12,1650.8670435499932,27.98079734830497,0.11092651456548479,27.94487920563136
Puka_Puka,2016,1,1687.9321743744827,28.60901990465225,0.05747950219092445,28.596440662762948
Puka_Puka,2016,2,1705.642675777099,28.9091978945271,0.03898611044023432,28.902759301875317
Puka_Puka,2016,3,1743.938626807183,29.558281810291238,0.016358723473695883,29.558401519698755
Puka_Puka,2016,4,1734.675352354135,29.40127715854466,0.05250913854989877,29.396269758364983
Puka_Puka,2016,5,1741.5938635676034,29.518540060467856,0.08297356715128869,29.522721022367477
Puka_Puka,2016,6,1688.619259376611,28.620665413162897,0.10283864389097025,28.624796717826808
Puka_Puka,2016,7,1640.2020801167403,27.800035256215935,0.01870840915608246,27.793524837919644
Puka_Puka,2016,8,1606.9835894187647,27.237009990148554,0.09490026887127025,27.245656556316785
Puka_Puka,2016,9,1595.246693859675,27.038079556943643,0.0789149136910854,27.05553496203252
Puka_Puka,2016,10,1612.3061569796077,27.327222999654367,0.024935085533294175,27.336375005543232
Puka_Puka,2016,11,1643.1055936664343,27.849247350278546,0.10462757870903452,27.835849650736368
Puka_Puka,2016,12,1685.3262947680694,28.56485245369609,0.060023441905016676,28.571432924164192
Puka_Puka,2017,1,1712.8707493112556,29.03170761544501,0.030768924105942536,29.02047355260168
Puka_Puka,2017,2,1719.4077617174812,29.142504435889514,0.03383449244707368,29.14577383281929
Puka_Puka,2017,3,1730.4054117820092,29.328905284440832,0.024962089407096277,29.32909415928381
Puka_Puka,2017,4,1716.7756710712397,29.097892730021012,0.040883069778262775,29.097327878964798
Puka_Puka,2017,5,1685.5572239692722,28.568766507953764,0.03502211927352949,28.57650771630662
Puka_Puka,2017,6,1662.0726031400263,28.170722087119092,0.038339856822960906,28.170576662357366
Puka_Puka,2017,7,1627.6576124802232,27.58741716068175,0.026185442545291208,27.587603375315666
Puka_Puka,2017,8,1592.016562502299,26.983331567835574,0.01091983965784123,26.98616203027112
Puka_Puka,2017,9,1575.3900785552605,26.70152675517391,0.010869407888740752,26.699724020170315
Puka_Puka,2017,10,1580.371954915779,26.785965337555577,0.017814878557053153,26.784425963248527
Puka_Puka,2017,11,1617.1459391601384,27.40925320610404,0.024228069859078185,27.4026088906186
Puka_Puka,2017,12,1649.3410483210214,27.954933022390193,0.02066565255495656,27.958586376160383
Puka_Puka,2018,1,1677.9121280828758,28.439188611574167,0.015576013625699835,28.438546614455326
Puka_Puka,2018,2,1669.0978419408202,28.289793931200343,0.00622682152154696,28.290383610874414
Puka_Puka,2018,3,1662.2199290644912,28.173219136686292,0.018390424399787303,28.172093868255615
Puka_Puka,2018,4,1667.3507008728175,28.26018137072572,0.07281270067042332,28.255487875214644
Puka_Puka,2018,5,1638.0333127613576,27.76327648748064,0.042518291451948124,27.757896658033133
Puka_Puka,2018,6,1609.676786840494,27.282657404076172,0.04924945294831566,27.281232418758528
Puka_Puka,2018,7,1565.122832337128,26.52750563283268,0.0804361452314393,26.52367581852845
Puka_Puka,2018,8,1547.2925239859946,26.225297016711774,0.02082752318358523,26.215996925852128
Puka_Puka,2018,9,1544.7469140759536,26.182151086033112,0.022526483612072917,26.179427031959808
Puka_Puka,2018,10,1591.9773244187236,26.982666515571587,0.0321800785054337,26.978680635669402
Puka_Puka,2018,11,1621.186990911407,27.477745608667917,0.025473060914524375,27.475644043513707
Puka_Puka,2018,12,1646.588052059923,27.908272068812256,0.021508237236881736,27.90171731369836
Puka_Puka,2019,1,1673.7051777142499,28.367884368038133,0.05078730170420619,28.38073583798749
Puka_Puka,2019,2,1681.1407422343536,28.493910885328027,0.019767958702727358,28.498554723603384
Puka_Puka,2019,3,1724.208881306329,29.223879344175067,0.023994486425725745,29.228278443217278
Puka_Puka,2019,4,1725.9666428156197,29.253671912129146,0.02766937068190426,29.245961739548616
Puka_Puka,2019,5,1675.0369705882456,28.390457128614333,0.06830753335445182,28.37231272937996
Puka_Puka,2019,6,1638.0002481362649,27.762716070106183,0.0355300148207745,27.763808529291833
Puka_Puka,2019,7,1604.6277348808944,27.197080252218548,0.052945118616669125,27.192031175430333
Puka_Puka,2019,8,1585.2145099208824,26.868042541031905,0.047630071391929776,26.869755715663945
Puka_Puka,2019,9,1598.9138328331924,27.10023445479987,0.06339708639094788,27.109945104590484
Puka_Puka,2019,10,1620.2508748721864,27.461879235121803,0.11792795870451554,27.438812562397548
Puka_Puka,2019,11,1662.194764373558,28.17279261650098,0.020205582155711947,28.17047202746783
Puka_Puka,2019,12,1689.790437695171,28.640515893138492,0.05251785996897397,28.655768645129033
Puka_Puka,2020,1,1696.0295545708923,28.746263636794783,0.015259997191041402,28.75130029927407
Puka_Puka,2020,2,1687.2456125468016,28.59738326350511,0.01721485677263054,28.600312153675727
Puka_Puka,2020,3,1711.4171614258416,29.007070532641382,0.018907280781928576,29.007446508854628
Puka_Puka,2020,4,1724.5545426639064,29.22973801125265,0.03551783912152452,29.22686587220856
Puka_Puka,2020,5,1697.291817560792,28.767657924759185,0.03200472685384678,28.7653213744717
Puka_Puka,2020,6,1640.6478770636022,27.807591136671224,0.05674493315330239,27.816649148506777
Puka_Puka,2020,7,1585.6683637542385,26.875734978885397,0.045448034832224864,26.876818570707524
Puka_Puka,2020,8,1550.7935550723757,26.284636526650438,0.030848020909570586,26.273389162761823
Puka_Puka,2020,9,1546.6735562969534,26.214806038931414,0.04387691698899315,26.205899659012044
